"Subject" "Activity" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
"98" 2 "WALKING" -0.51915064 -0.68815228 -0.51915064 -0.68815228 -0.36888073 -0.29046794 -0.5542548 -0.75241258 -0.67927808 -0.86550187 -0.65393685 -0.91423148 -0.37863955 -0.64246185 -0.61629345 -0.91263877 -0.68587802 -0.84742257
"99" 2 "WALKING" -0.43908817 -0.68815228 -0.43908817 -0.68815228 -0.26768952 -0.54816158 -0.59285328 -0.75241258 -0.68648643 -0.86550187 -0.56668953 -0.98146413 -0.28007665 -0.72137645 -0.66812492 -0.94140745 -0.71498275 -0.85400253
"100" 2 "WALKING" -0.41030391 -0.65913759 -0.41030391 -0.65913759 -0.17049626 -0.80323066 -0.57702005 -0.57337437 -0.67550403 -0.48319146 -0.53424141 -0.69008036 -0.17794 -0.41238176 -0.64919079 -0.97726945 -0.73340191 -0.92504693
"101" 2 "WALKING" -0.42895452 -0.65776317 -0.42895452 -0.65776317 -0.13166261 -0.80323066 -0.5746539 -0.57337437 -0.68112708 -0.62795086 -0.57103699 -0.86719274 -0.16676346 -0.57183652 -0.64377465 -0.85956355 -0.71347279 -0.77432613
"102" 2 "WALKING" -0.43716294 -0.46652684 -0.43716294 -0.46652684 -0.15495062 -0.79554786 -0.6040387 -0.63604156 -0.67326416 -0.62795086 -0.60456552 -0.94447043 -0.16546946 -0.88039012 -0.68924577 -0.8344891 -0.69504096 -0.69486395
"103" 2 "WALKING" -0.4581262 -0.57392826 -0.4581262 -0.57392826 -0.2446018 -0.62000561 -0.60284878 -0.63604156 -0.69396839 -0.35736632 -0.59499256 -0.90306377 -0.18479748 -0.88832513 -0.6928708 -0.80765626 -0.70067372 -0.713885
"104" 2 "WALKING" -0.42305286 -0.57392826 -0.42305286 -0.57392826 -0.1923538 -0.51687043 -0.59566273 -0.55966737 -0.68541238 -0.60708422 -0.56224364 -0.89026399 -0.25727677 -0.79581053 -0.67252974 -0.92158603 -0.7015216 -0.778349
"105" 2 "WALKING" -0.46281345 -0.5332437 -0.46281345 -0.5332437 -0.22872818 -0.53983142 -0.60547636 -0.5659363 -0.6920269 -0.73466423 -0.59100657 -0.72413537 -0.23478099 -0.38553044 -0.66405741 -0.77226435 -0.70062248 -0.90010536
"106" 2 "WALKING" -0.43737623 -0.61467197 -0.43737623 -0.61467197 -0.2698849 -0.6575238 -0.63447389 -0.5659363 -0.67732691 -0.73466423 -0.56395396 -0.90823867 -0.23233174 -0.98041741 -0.68677801 -0.96923053 -0.6932471 -0.77612252
"107" 2 "WALKING" -0.32690908 -0.61467197 -0.32690908 -0.61467197 -0.099867928 -0.6575238 -0.61724167 -0.69990765 -0.64156354 -0.80786822 -0.49577365 -0.5542618 -0.15509615 -0.58015212 -0.68924278 -0.94912318 -0.67867645 -0.79443302
"108" 2 "WALKING" -0.36508932 -0.62893839 -0.36508932 -0.62893839 -0.038054403 -0.4834792 -0.55519019 -0.69990765 -0.65096204 -0.81654958 -0.49460403 -0.80394771 0.0030734235 -0.49779909 -0.6220606 -0.75774038 -0.67079481 -0.92290487
"109" 2 "WALKING" -0.45901282 -0.62893839 -0.45901282 -0.62893839 -0.18352955 -0.61322021 -0.58693924 -0.59615144 -0.67561625 -0.81654958 -0.59411728 -0.94312357 -0.20707212 -0.35172595 -0.65505373 -0.71907953 -0.65455965 -0.89578017
"110" 3 "WALKING" -0.35518558 -0.87033409 -0.35518558 -0.87033409 -0.21769062 -0.5855517 -0.60843934 -0.49461744 -0.63041544 -0.87309947 -0.42773157 -0.87316671 -0.19913966 -0.63182872 -0.65987137 -0.86745125 -0.59601826 -0.71472976
"111" 3 "WALKING" -0.26459661 -0.78862069 -0.26459661 -0.78862069 -0.088671746 -0.68972451 -0.56668818 -0.54284203 -0.60458003 -0.49508023 -0.41547055 -0.90003562 -0.02237298 -0.74595285 -0.62501136 -0.98016676 -0.57649894 -0.80049858
"112" 3 "WALKING" -0.24400555 -0.76371997 -0.24400555 -0.76371997 -0.083349334 -0.68972451 -0.58648361 -0.7463591 -0.62569117 -0.83852367 -0.41387981 -0.4878674 -0.058942955 -0.13943847 -0.65734012 -0.9746253 -0.60473219 -0.63876507
"113" 3 "WALKING" -0.38277579 -0.76371997 -0.38277579 -0.76371997 -0.20737352 -0.6221843 -0.6434843 -0.7463591 -0.65024403 -0.83852367 -0.50858033 -0.79043486 -0.15358241 -0.58838556 -0.71461593 -0.82771059 -0.60491164 -0.85718131
"114" 3 "WALKING" -0.43814247 -0.8754662 -0.43814247 -0.8754662 -0.25099578 -0.73896563 -0.63461086 -0.64006003 -0.67404408 -0.82426299 -0.54337516 -0.74516498 -0.24888912 -0.48993123 -0.68555426 -0.90122081 -0.6508563 -0.73075652
"115" 3 "WALKING" -0.35017304 -0.8754662 -0.35017304 -0.8754662 -0.19933688 -0.73896563 -0.58423487 -0.64006003 -0.61985463 -0.82426299 -0.45641146 -0.95142082 -0.13183112 -0.62305939 -0.6632818 -0.80659632 -0.62122233 -0.86040011
"116" 3 "WALKING" -0.29930708 -0.80566005 -0.29930708 -0.80566005 -0.13742851 -0.43387507 -0.56706123 -0.66522514 -0.56415559 -0.82608124 -0.40516444 -0.93813629 -0.018608228 -0.45498452 -0.62476741 -0.90269234 -0.51253259 -0.77817526
"117" 3 "WALKING" -0.35112108 -0.70643164 -0.35112108 -0.70643164 -0.17289838 -0.5004809 -0.56235365 -0.66522514 -0.57132241 -0.82608124 -0.46166747 -0.89935228 -0.060720453 -0.76350741 -0.62606698 -0.89753819 -0.52184274 -0.7757856
"118" 3 "WALKING" -0.4830533 -0.787044 -0.4830533 -0.787044 -0.43175424 -0.93137634 -0.57643229 -0.6631805 -0.70180517 -0.83254813 -0.57648469 -0.82007205 -0.36932488 -0.7917431 -0.60231743 -0.93299403 -0.66256561 -0.98312214
"119" 3 "WALKING" -0.45325111 -0.93687845 -0.45325111 -0.93687845 -0.3972224 -0.93137634 -0.60323527 -0.63958172 -0.67468663 -0.83254813 -0.55625787 -0.93733529 -0.34430377 -0.63464748 -0.63342987 -0.91058724 -0.62794871 -0.8855035
"120" 3 "WALKING" -0.44799685 -0.93687845 -0.44799685 -0.93687845 -0.34024259 -0.44141047 -0.6400031 -0.63958172 -0.66162712 -0.79138807 -0.56932996 -0.89638896 -0.27741512 -0.73166462 -0.69388095 -0.92353766 -0.62852537 -0.98285079
"121" 3 "WALKING" -0.40693805 -0.78694127 -0.40693805 -0.78694127 -0.21473048 -0.68231571 -0.60662604 -0.36179492 -0.63337736 -0.77948878 -0.54561322 -0.78600302 -0.16110542 -0.58582271 -0.68565898 -0.86878572 -0.67205202 -0.67479672
"122" 3 "WALKING" -0.29029996 -0.72076133 -0.29029996 -0.72076133 -0.041493135 -0.68231571 -0.53365641 -0.67707643 -0.55160182 -0.77948878 -0.48228705 -0.73767936 -0.015765929 -0.64436259 -0.62900902 -0.8658819 -0.56035601 -0.72580285
"123" 3 "WALKING" -0.26637714 -0.72076133 -0.26637714 -0.72076133 0.0032880437 -0.1498417 -0.54545758 -0.67707643 -0.5470752 -0.68912311 -0.46914281 -0.75346601 -0.016351076 -0.80984239 -0.63786853 -0.65274008 -0.56156152 -0.8538835
"124" 3 "WALKING" -0.31969579 -0.73415076 -0.31969579 -0.73415076 -0.073047407 -0.53220575 -0.57478093 -0.79527692 -0.59815201 -0.68912311 -0.48692687 -0.91887221 -0.11656744 -0.70309599 -0.63854707 -0.89838291 -0.57728058 -0.67907956
"125" 3 "WALKING" -0.36476457 -0.73415076 -0.36476457 -0.73415076 -0.14241567 -0.60383003 -0.62796537 -0.79527692 -0.65439781 -0.62175227 -0.51049608 -0.91932073 -0.12312434 -0.8378953 -0.69267951 -0.9198411 -0.65566996 -0.91048692
"126" 3 "WALKING" -0.29271323 -0.7695073 -0.29271323 -0.7695073 -0.085874796 -0.60383003 -0.5818317 -0.55006862 -0.64009364 -0.89155875 -0.41168274 -0.89452354 -0.0042638413 -0.56650498 -0.69074583 -0.56536109 -0.65346887 -0.9446723
"127" 3 "WALKING" -0.21193085 -0.80032325 -0.21193085 -0.80032325 0.026190422 -0.48791936 -0.49328046 -0.39094044 -0.52652919 -0.89155875 -0.39651097 -0.79728746 0.11142554 -0.85282575 -0.56983756 -0.9715448 -0.4900234 -0.74530401
"128" 3 "WALKING" -0.2972315 -0.80032325 -0.2972315 -0.80032325 -0.05601636 -0.48780288 -0.54716008 -0.45836513 -0.52233282 -0.63613027 -0.49306331 -0.86866455 -0.085292679 -0.28432072 -0.64043699 -0.6880371 -0.49914335 -0.84784263
"129" 3 "WALKING" -0.36083359 -0.78368362 -0.36083359 -0.78368362 -0.12422078 -0.30174689 -0.6204048 -0.45836513 -0.61045613 -0.76636009 -0.47957625 -0.9518372 -0.11856226 -0.6067565 -0.66172248 -0.90337878 -0.61158553 -0.66158427
"130" 3 "WALKING" -0.36097685 -0.67035264 -0.36097685 -0.67035264 -0.12379997 -0.46167488 -0.6023934 -0.60931033 -0.63354894 -0.76636009 -0.46571139 -0.96244045 -0.046288166 -0.64506674 -0.66279433 -0.93200728 -0.64260191 -0.42662443
"131" 3 "WALKING" -0.35303536 -0.69561611 -0.35303536 -0.69561611 -0.095838592 -0.63943365 -0.57856604 -0.60931033 -0.60057623 -0.71864611 -0.46732947 -0.86268184 -0.054150985 -0.57194695 -0.65276662 -0.89710091 -0.59124772 -0.74886868
"132" 3 "WALKING" -0.354433 -0.69561611 -0.354433 -0.69561611 -0.10966585 -0.63943365 -0.58681739 -0.51903107 -0.62044909 -0.90209708 -0.47143485 -0.83861238 -0.10019998 -0.08893013 -0.65653263 -0.7200969 -0.60447788 -0.81152147
"133" 19 "WALKING" -0.2145009 -0.34061578 -0.2145009 -0.34061578 -0.055868393 0.045300469 -0.19368203 -0.76626492 -0.37962587 -0.59534907 -0.38270092 -0.50283703 -0.036366318 -0.23917588 -0.27303521 -0.68810794 -0.44669923 -0.14031544
"134" 19 "WALKING" -0.18827771 -0.31016795 -0.18827771 -0.31016795 -0.045717994 -0.31361312 -0.21048586 -0.2869867 -0.38443147 -0.39083158 -0.36444185 -0.91400401 -0.036869606 -0.51124448 -0.28930338 -0.52512474 -0.43558251 -0.82843938
"135" 19 "WALKING" -0.013628413 -0.69640786 -0.013628413 -0.69640786 0.20250349 -0.36914656 -0.082627259 -0.2869867 -0.27269466 -0.68974641 -0.2572711 -0.68294432 0.18153129 -0.44351854 -0.17410719 -0.76825509 -0.32854554 -0.34129716
"136" 19 "WALKING" 0.051720379 -0.69640786 0.051720379 -0.69640786 0.25239988 -0.36914656 -0.14000348 -0.31955693 -0.26235797 -0.68974641 -0.24306925 -0.56152597 0.25438575 -0.31562343 -0.24593552 -0.81864765 -0.30453219 -0.50129706
"137" 19 "WALKING" -0.053562691 -0.58661086 -0.053562691 -0.58661086 0.14985753 -0.84250226 -0.26310046 -0.31955693 -0.33113417 -0.58140376 -0.28301938 -0.78737069 0.14594097 0.065225997 -0.37475173 -0.73881539 -0.34442363 -0.77968482
"138" 19 "WALKING" -0.15708489 -0.51000634 -0.15708489 -0.51000634 0.14887337 -0.84250226 0.62285582 -0.35141143 -0.32018353 -0.58140376 -0.32486755 -0.84812258 0.23581822 -0.53846984 0.49501741 -0.33086396 -0.32219579 -0.50037299
"139" 7 "WALKING" -0.15068787 -0.43611939 -0.15068787 -0.43611939 0.016290454 -0.70693051 -0.0078724625 -0.76769288 0.087437962 -0.49786973 -0.32271626 -0.67703041 0.060247702 -0.92840179 -0.18817961 -0.80520997 0.10097424 -0.96531727
"140" 7 "WALKING" -0.18384167 -0.46004868 -0.18384167 -0.46004868 0.032814983 -0.70693051 -0.067567683 -0.85319888 0.040096178 -0.84553884 -0.32048557 -0.79979105 0.068005217 -0.10925473 -0.25752694 -0.66795738 0.091644325 -0.44138042
"141" 7 "WALKING" -0.19070257 -0.46004868 -0.19070257 -0.46004868 0.075562287 -0.48769499 -0.083171272 -0.85319888 0.10260132 -0.84553884 -0.33264843 -0.72243 0.078064754 -0.499728 -0.28671371 -0.4847597 0.13829929 -0.43208604
"142" 7 "WALKING" -0.10714956 -0.55246121 -0.10714956 -0.55246121 0.10125851 -0.48769499 -0.031565371 -0.71994461 0.16285407 -0.58803916 -0.29636138 -0.76677018 0.19271366 -0.46963967 -0.22460995 -0.8734319 0.23319629 -0.47879113
"143" 7 "WALKING" -0.099493591 -0.71114539 -0.099493591 -0.71114539 0.094506078 -0.41276737 -0.022143746 -0.82113783 0.12455521 -0.12077365 -0.26526958 -0.45085217 0.19876189 -0.55731514 -0.17942926 -0.33877538 0.16185803 0.047394431
"144" 7 "WALKING" -0.14251871 -0.82395972 -0.14251871 -0.82395972 0.053584343 -0.39912571 -0.075358882 -0.82113783 -0.017237538 -0.022108713 -0.26738836 -0.89671441 0.16058305 -0.31642217 -0.25225564 -0.48738104 -0.0079900547 -0.81500317
"145" 7 "WALKING" -0.15865687 -0.82395972 -0.15865687 -0.82395972 0.077122152 -0.67329899 -0.13393118 -0.63311306 -0.017628618 -0.39761909 -0.3036536 -0.48912921 0.13915104 -0.35128893 -0.28933951 -0.39361028 -0.0013973046 -0.165844
"146" 7 "WALKING" -0.10266566 -0.5058961 -0.10266566 -0.5058961 0.20888302 -0.67329899 -0.059399569 -0.63311306 0.14200445 -0.39761909 -0.2752628 -0.75217525 0.30761622 -0.24254505 -0.19850797 -0.89001772 0.26078539 -0.88633246
"147" 7 "WALKING" -0.098054445 -0.701736 -0.098054445 -0.701736 0.23094541 -0.32988164 -0.075095341 -0.56602298 0.14170878 -0.26490884 -0.30125342 -0.57997697 0.25682899 -0.81266549 -0.26218776 -0.10736566 0.18493596 -0.44429123
"148" 7 "WALKING" -0.16465736 -0.701736 -0.16465736 -0.701736 0.11553399 -0.32988164 -0.07681149 -0.56602298 0.088172789 -0.56182896 -0.33379048 -0.76395462 0.032769259 0.077655131 -0.24751466 -0.41509687 0.091004371 -0.52548249
"149" 7 "WALKING" -0.16085083 -0.60056911 -0.16085083 -0.60056911 -0.0088243052 -0.27076029 -0.067546477 -0.34651599 -0.027352633 -0.56182896 -0.3314776 -0.93000866 -0.066022279 -0.24377924 -0.2796744 -0.46138155 -0.049548939 -0.3762632
"150" 7 "WALKING" -0.035724318 -0.46955819 -0.035724318 -0.46955819 0.14502363 -0.70195454 -0.11380329 -0.34651599 -0.023826413 -0.82609945 -0.25107081 -0.68460527 0.071187758 -0.60202115 -0.30643015 -0.84940076 -0.034406598 -0.54064728
"151" 20 "WALKING" -0.19290919 -0.7883365 -0.19290919 -0.7883365 -0.001171622 -0.53386289 -0.038955212 -0.1083207 0.026700181 -0.41597445 -0.40204912 -0.71532109 -0.0097378025 -0.70808525 -0.23934395 -0.44921051 0.02812941 -0.53730006
"152" 20 "WALKING" -0.12667252 -0.52699154 -0.12667252 -0.52699154 0.0072010464 -0.3692946 -0.031757054 -0.1083207 0.082047954 -0.093160285 -0.32690249 -0.97144247 0.034822841 -0.59444015 -0.18141414 -0.84313003 0.10675038 -0.8820995
"153" 20 "WALKING" -0.17658159 -0.40442066 -0.17658159 -0.40442066 0.022311933 0.17953067 -0.093692721 -0.16863377 -0.1085685 -0.70413331 -0.41082431 -0.68057954 0.0002181068 -0.49499495 -0.28245668 -0.89386606 -0.14183365 -0.91166932
"154" 20 "WALKING" -0.26849348 -0.4192869 -0.26849348 -0.4192869 -0.10396733 0.17953067 -0.22889496 -0.57066985 -0.19731338 -0.70413331 -0.4724989 -0.86247543 -0.13263731 -0.27192264 -0.36471605 -0.81207604 -0.15367481 -0.70648344
"155" 20 "WALKING" -0.23238371 -0.42757984 -0.23238371 -0.42757984 -0.10725432 -0.40940823 -0.0014372468 -0.57066985 0.027616751 -0.4997803 -0.46086612 -0.78040604 -0.15755981 -0.58140308 -0.17965308 -0.77179176 0.08309163 -0.23388896
"156" 20 "WALKING" -0.1763928 -0.43182478 -0.1763928 -0.43182478 -0.077836844 -0.40940823 0.055757987 -0.26992559 -0.010966299 -0.4997803 -0.36005758 -0.78143914 -0.11597198 -0.2954896 -0.11882422 -0.66325264 0.015257998 -0.95394732
"157" 20 "WALKING" -0.19324725 -0.78131968 -0.19324725 -0.78131968 -0.063114314 -0.38237636 -0.073072696 -0.39677424 -0.12843791 -0.29224228 -0.40329122 -0.7191523 -0.060695625 -0.45743243 -0.25816431 -0.71651298 -0.11297394 -0.91822458
"158" 20 "WALKING" -0.24913827 -0.78131968 -0.24913827 -0.78131968 -0.043903115 -0.34355538 -0.02342998 -0.39677424 -0.10004653 -0.18425405 -0.47322565 -0.77275127 -0.077884652 -0.33023373 -0.18020695 -0.59442343 -0.10618515 -0.24990258
"159" 13 "WALKING" -0.3295717 -0.73888891 -0.3295717 -0.73888891 -0.25845735 -0.0017147763 -0.24222912 -0.51846155 -0.16329387 -0.37178436 -0.48888981 -0.73379703 -0.27912938 -0.89421254 -0.42196246 -0.46830012 -0.28643145 0.34436252
"160" 13 "WALKING" -0.33460159 -0.36903556 -0.33460159 -0.36903556 -0.22775744 0.023752971 -0.19230491 -0.51846155 -0.14435931 -0.1540207 -0.50256545 -0.76629782 -0.29069005 -0.27516576 -0.36572489 -0.84317766 -0.21981176 -0.43310388
"161" 13 "WALKING" -0.36932878 -0.36903556 -0.36932878 -0.36903556 -0.25059123 -0.54520484 -0.23733609 -0.53292643 -0.14899796 -0.23974089 -0.5257461 -0.88446754 -0.27498834 -0.7940288 -0.40623311 -0.56570954 -0.18449321 -0.96826065
"162" 13 "WALKING" -0.39199765 -0.37383055 -0.39199765 -0.37383055 -0.20520517 -0.54520484 -0.18395908 -0.53292643 0.039483605 -0.29733011 -0.51938197 -0.91689568 -0.24774126 -0.3123863 -0.33878929 -0.32094384 0.034674175 -0.4443131
"163" 13 "WALKING" -0.43925958 -0.77763379 -0.43925958 -0.77763379 -0.32619215 -0.58945061 -0.37166429 -0.71321569 -0.32443305 -0.58823599 -0.53787318 -0.93275515 -0.30055854 -0.74711548 -0.519205 -0.88644899 -0.37085452 -0.70533424
"164" 13 "WALKING" -0.43554799 -0.64917597 -0.43554799 -0.64917597 -0.26053826 -0.48315718 -0.32950474 -0.54246162 -0.24721114 -0.4708359 -0.52167959 -0.93937837 -0.19645073 -0.36836351 -0.45151917 -0.79453048 -0.28740103 -0.48673556
"165" 13 "WALKING" -0.40355915 -0.63486659 -0.40355915 -0.63486659 -0.23595135 -0.32710977 -0.2623657 -0.34912024 -0.10056542 -0.42638115 -0.50647985 -0.86770215 -0.15872173 -0.76463277 -0.41262229 -0.66437119 -0.1618435 -0.77746887
"166" 13 "WALKING" -0.39376702 -0.58131919 -0.39376702 -0.58131919 -0.25346361 -0.03022973 -0.2512264 -0.43865338 -0.12711564 -0.30257341 -0.51609203 -0.87583253 -0.23961678 -0.48648154 -0.41017929 -0.50914638 -0.17428558 -0.13598728
"167" 13 "WALKING" -0.39711184 -0.5214313 -0.39711184 -0.5214313 -0.26779028 -0.28009038 -0.27523914 -0.45484288 -0.26005797 -0.73516518 -0.5379426 -0.87588741 -0.28085931 -0.1032496 -0.42903824 -0.72347837 -0.35687984 -0.18335336
"168" 13 "WALKING" -0.31754099 -0.63172694 -0.31754099 -0.63172694 -0.20978545 -0.47886477 -0.3361614 -0.46090507 -0.25596015 -0.73516518 -0.44797079 -0.88685687 -0.16690881 -0.60787423 -0.51607795 -0.19831667 -0.33839874 -0.41298331
"169" 13 "WALKING" -0.29859796 -0.63172694 -0.29859796 -0.63172694 -0.1608143 -0.59232862 -0.36679927 -0.67362682 -0.28733225 -0.34644748 -0.48717519 -0.7874117 -0.19484587 -0.82753002 -0.57171229 -0.89399364 -0.34970622 -0.18293317
"170" 13 "WALKING" -0.36657521 -0.55017237 -0.36657521 -0.55017237 -0.20913314 -0.59232862 -0.36460927 -0.67362682 -0.27708453 -0.4436792 -0.52261688 -0.9492927 -0.18950679 -0.6402197 -0.56393874 -0.75802775 -0.33554936 -0.57579849
"171" 13 "WALKING" -0.33407433 -0.79046833 -0.33407433 -0.79046833 -0.11207062 -0.52000058 -0.32650695 -0.4702877 -0.17327985 -0.44511171 -0.49064221 -0.80960153 -0.17637485 -0.3172085 -0.49365855 -0.60464216 -0.17136971 -0.81756686
"172" 13 "WALKING" -0.32124805 -0.79046833 -0.32124805 -0.79046833 -0.10329673 -0.36766453 -0.28391803 -0.41253807 -0.14740225 -0.44511171 -0.45104532 -0.73547765 -0.050457285 -0.82492574 -0.4315031 -0.91887974 -0.14344501 -0.47287539
"173" 13 "WALKING" -0.37162926 -0.43675934 -0.37162926 -0.43675934 -0.25190087 -0.36766453 -0.35970799 -0.27354666 -0.31836703 -0.62358361 -0.47167823 -0.96192991 -0.27218952 -0.58339803 -0.50772001 -0.68063186 -0.35333074 -0.66916095
"174" 30 "WALKING" -0.34475268 -0.72359325 -0.34475268 -0.72359325 -0.42212131 -0.82662747 -0.41541686 -0.23487863 -0.60721026 -0.79205518 -0.44385499 -0.87470535 -0.39147546 -0.77788948 -0.47559065 -0.94758897 -0.6563774 -0.82843102
"175" 30 "WALKING" -0.35769137 -0.55594968 -0.35769137 -0.55594968 -0.35683136 -0.79431503 -0.28105684 -0.54257939 -0.55516121 -0.41882046 -0.4729219 -0.7471042 -0.39134362 -0.24692801 -0.33751369 -0.82981747 -0.56663087 -0.92750817
"176" 30 "WALKING" -0.3904539 -0.84926403 -0.3904539 -0.84926403 -0.3640381 -0.56427191 -0.23637412 -0.59552746 -0.53908324 -0.36401662 -0.48917266 -0.84610063 -0.35816607 -0.59691966 -0.29695083 -0.87919283 -0.54802228 -0.91983366
"177" 30 "WALKING" -0.42933844 -0.84926403 -0.42933844 -0.84926403 -0.38002944 -0.68370595 -0.29765047 -0.59552746 -0.55299756 -0.56217428 -0.53157246 -0.74032012 -0.36930617 -0.60686692 -0.3549555 -0.91214612 -0.56093318 -0.85535708
"178" 30 "WALKING" -0.43967327 -0.77308211 -0.43967327 -0.77308211 -0.40282556 -0.68370595 -0.31613377 -0.32455525 -0.57436638 -0.75419231 -0.52987269 -0.89084828 -0.37277773 -0.339829 -0.37776312 -0.97414811 -0.58782146 -0.75198847
"179" 30 "WALKING" -0.42495092 -0.7096945 -0.42495092 -0.7096945 -0.4089538 -0.58573459 -0.33484281 -0.32455525 -0.56518558 -0.75419231 -0.51438606 -0.92059303 -0.38791046 -0.87298368 -0.38083976 -0.95649037 -0.57967236 -0.33986196
"180" 30 "WALKING" -0.39441905 -0.719557 -0.39441905 -0.719557 -0.42754272 -0.58573459 -0.33410184 -0.18883864 -0.5456599 -0.73072048 -0.49558943 -0.98018658 -0.48580424 -0.49133373 -0.42912553 -0.80904677 -0.58938248 -0.73174742
"181" 30 "WALKING" -0.35461233 -0.719557 -0.35461233 -0.719557 -0.38956281 -0.42419926 -0.32535544 -0.18883864 -0.55760848 -0.73072048 -0.45552234 -0.99781999 -0.43191521 -0.76264996 -0.3819006 -0.92999485 -0.58799889 -0.82247765
"182" 30 "WALKING" -0.37702895 -0.72134348 -0.37702895 -0.72134348 -0.37331456 -0.71984413 -0.31258873 -0.16227144 -0.58495617 -0.5465748 -0.47625515 -0.84734961 -0.37419811 -0.59806384 -0.36106263 -0.86961398 -0.60842869 -0.88309676
"183" 30 "WALKING" -0.38713267 -0.72134348 -0.38713267 -0.72134348 -0.39905122 -0.7547384 -0.29697288 -0.16227144 -0.5863035 -0.71862711 -0.48505433 -0.92776724 -0.41202017 -0.8152963 -0.34558437 -0.69960336 -0.61023602 -0.90143521
"184" 30 "WALKING" -0.34831815 -0.56766343 -0.34831815 -0.56766343 -0.3896573 -0.84112775 -0.3095003 0.013195445 -0.56863955 -0.71862711 -0.43155563 -0.79340693 -0.42906807 -0.64812272 -0.39349461 -0.37413261 -0.60253747 -0.86775853
"185" 30 "WALKING" -0.33817716 -0.73369131 -0.33817716 -0.73369131 -0.40911325 -0.84112775 -0.335593 -0.19039589 -0.54150633 -0.61632589 -0.40260589 -0.9747787 -0.43087375 -0.63226979 -0.37344176 -0.90404894 -0.54005053 -0.80457377
"186" 30 "WALKING" -0.37238262 -0.73369131 -0.37238262 -0.73369131 -0.46315026 -0.71925869 -0.35779918 -0.19103036 -0.55726702 -0.63362461 -0.45588209 -0.80083794 -0.46203449 -0.72140177 -0.42134542 -0.95787536 -0.58562841 -0.73619301
"187" 30 "WALKING" -0.40801071 -0.70773013 -0.40801071 -0.70773013 -0.41647337 -0.84849506 -0.35253751 -0.19103036 -0.61381596 -0.63362461 -0.48833151 -0.86718816 -0.40048888 -0.71561703 -0.38600634 -0.99874618 -0.61927567 -0.63446084
"188" 30 "WALKING" -0.44828275 -0.60271398 -0.44828275 -0.60271398 -0.42354999 -0.84849506 -0.30511732 -0.64119564 -0.63000701 -0.496656 -0.53962278 -0.90041634 -0.41408103 -0.72623099 -0.32802803 -0.87656912 -0.63036285 -0.88075844
"189" 30 "WALKING" -0.45783177 -0.60271398 -0.45783177 -0.60271398 -0.42857101 -0.63340722 -0.30380738 -0.64119564 -0.61603714 -0.496656 -0.56323275 -0.77365336 -0.44590486 -0.45589942 -0.33084761 -0.94162532 -0.63290473 -0.83736732
"190" 30 "WALKING" -0.42996482 -0.71921344 -0.42996482 -0.71921344 -0.46115385 -0.74433157 -0.2287918 -0.6862753 -0.64532345 -0.57846634 -0.51003236 -0.73400221 -0.46752054 -0.48320943 -0.23489937 -0.92042551 -0.67696247 -0.88542904
"191" 30 "WALKING" -0.4042285 -0.71290179 -0.4042285 -0.71290179 -0.43380397 -0.58034878 -0.2706067 -0.6862753 -0.59845793 -0.56036748 -0.48630958 -0.80323885 -0.40185124 -0.62534089 -0.33250237 -0.86512706 -0.64002464 -0.81435292
